/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_39_738.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_39_738.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_39_738.jpg, 0, 0, 0, 7.769472E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_39_843.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_39_843.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_39_843.jpg, 0, 0, 0, 7.907778E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_39_954.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_39_954.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_39_954.jpg, 0, 0, 0, 7.91473E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_40_066.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_40_066.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_40_066.jpg, 0, 0, 0, 7.811709E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_40_169.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_40_169.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_40_169.jpg, 0, 0, 0, 7.96589E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_40_282.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_40_282.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_40_282.jpg, 0, 0, 0, 7.890104E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_40_393.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_40_393.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_40_393.jpg, 0, 0, 0, 7.859215E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_40_496.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_40_496.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_40_496.jpg, 0, 0, 0, 8.125875E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_40_599.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_40_599.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_40_599.jpg, 0, 0, 0, 7.894061E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_40_705.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_40_705.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_40_705.jpg, 0, 0, 0, 7.785677E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_40_806.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_40_806.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_40_806.jpg, 0, 0, 0, 7.953139E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_40_916.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_40_916.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_40_916.jpg, 0, 0, 0, 7.873081E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_41_021.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_41_021.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_41_021.jpg, 0, 0, 0, 7.819274E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_41_135.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_41_135.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_41_135.jpg, 0, 0, 0, 7.794219E-05
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_41_241.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_41_241.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_41_241.jpg, 0, 0.1627471, 0, 0.08065145
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_41_344.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_41_344.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_41_344.jpg, -0.08264136, 0.4737003, 0, 0.4580201
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_41_445.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_41_445.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_41_445.jpg, -0.358062, 0.5615981, 0, 1.133152
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_41_560.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_41_560.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_41_560.jpg, 0, 0.1961796, 0, 1.638163
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_41_660.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_41_660.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_41_660.jpg, 0, 0, 0, 1.689031
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_41_762.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_41_762.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_41_762.jpg, 0, 0, 0, 1.672093
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_41_872.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_41_872.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_41_872.jpg, 0, 0.3314366, 0, 1.90814
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_41_981.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_41_981.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_41_981.jpg, 0, 0.6237059, 0, 2.534553
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_42_093.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_42_093.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_42_093.jpg, 0, 0.9944072, 0, 3.72327
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_42_198.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_42_198.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_42_198.jpg, 0, 1, 0, 4.892786
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_42_303.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_42_303.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_42_303.jpg, -0.2706091, 1, 0, 6.035697
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_42_415.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_42_415.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_42_415.jpg, 0, 1, 0, 7.407523
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_42_523.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_42_523.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_42_523.jpg, 0, 1, 0, 8.539804
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_42_627.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_42_627.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_42_627.jpg, -0.07602024, 1, 0, 9.883229
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_42_734.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_42_734.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_42_734.jpg, -0.1464543, 1, 0, 10.9674
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_42_839.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_42_839.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_42_839.jpg, 0, 1, 0, 12.19027
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_42_949.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_42_949.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_42_949.jpg, -0.1835453, 1, 0, 13.23695
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_43_061.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_43_061.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_43_061.jpg, -0.4769933, 1, 0, 14.13315
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_43_165.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_43_165.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_43_165.jpg, -0.5368466, 1, 0, 15.21097
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_43_273.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_43_273.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_43_273.jpg, -0.1798224, 1, 0, 16.52808
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_43_387.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_43_387.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_43_387.jpg, 0, 1, 0, 17.72338
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_43_499.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_43_499.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_43_499.jpg, -0.176259, 1, 0, 18.89111
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_43_605.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_43_605.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_43_605.jpg, -0.1752663, 1, 0, 19.74504
/mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/center_2017_08_29_22_53_43_710.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/left_2017_08_29_22_53_43_710.jpg, /mnt/data/github_dir/car-behavioral-cloning-with-pytorch/selfdrivingcar-data/lap1/IMG/right_2017_08_29_22_53_43_710.jpg, 0, 1, 0, 20.97051
